timestamp,px,py,yaw,v,vx,vy,v_dotomega,a,ax,ay,slip_angle,accel,jerk,steer,steer_vel
1730297409518240810,8.478470802307129,13.532946586608887,2.965757131576538,6.606875,0.0,0.0,-6.220934631873654,0.9557523727416992,5.903684139182094,0.0,0.0,-0.02085115596299907,-8.45551616687438,0.0,0.2730518998268089
1730297409537394026,8.336512565612793,13.555788040161133,2.992541551589966,6.673958333333333,0.0,0.0,-5.922625738968988,0.9888336062431335,9.136658293695508,0.0,0.0,-0.02181953136808805,-8.079521271827188,0.0,0.2978132761330587
1730297409558397706,8.155322074890137,13.63321590423584,3.0191256999969482,6.785833333333334,0.0,0.0,-5.588198718760182,1.1265004873275757,6.254453450223994,0.0,0.0,-0.024883518549278935,-7.670126804355833,0.0,0.27128149747098357
1730297409579602026,8.173827171325684,13.639175415039062,3.0109341144561768,6.891041666666666,0.0,0.0,-4.6852293108043055,0.8296618461608887,5.443309247584413,0.0,0.0,-0.030460879015663207,-6.4681099052784266,0.0,0.27398644964218133
1730297409596567466,8.040414810180664,13.653477668762207,3.0516746044158936,6.891041666666666,0.0,0.0,-3.893274210076424,0.8296618461608887,5.443309247584413,0.0,0.0,-0.02830596824868818,-5.374790391601428,0.0,0.3154594376734029
1730297409616893130,7.785844802856445,13.692867279052734,3.0746707916259766,6.933125,0.0,0.0,-3.1908309784063955,0.659356415271759,5.117904410850271,0.0,0.0,-0.026621861086546385,-4.415305605433142,0.0,0.3013115260054298
1730297409638962442,7.602530002593994,13.744179725646973,3.089608907699585,7.03125,0.0,0.0,-2.294398274037725,1.142841100692749,8.690421306733741,0.0,0.0,-0.01995114051587902,-3.192206294313357,0.0,0.33940112578335374
1730297409657971530,7.431514263153076,13.750814437866211,3.121877908706665,7.03125,0.0,0.0,-1.4168772211574365,1.142841100692749,8.690421306733741,0.0,0.0,-0.026046540844941533,-1.9713074381320856,0.0,0.28758640740542335
1730297409679431306,7.508784770965576,13.72656536102295,3.12648868560791,7.003541666666667,0.0,0.0,-0.5350407613638568,1.4950065612792969,9.20843299818157,0.0,0.0,-0.032366480276177056,-0.7432584115354042,0.0,0.28273307147995075
1730297409698289194,7.31287145614624,13.737861633300781,-3.137132406234741,7.003541666666667,0.0,0.0,0.32765220336295864,1.4950065612792969,9.20843299818157,0.0,0.0,-0.04546116645482178,0.45516206202094206,0.0,0.2420919360897068
