timestamp,px,py,yaw,v,vx,vy,omega,a,ax,ay,slip_angle,accel,jerk,steer,steer_vel
1729161672677114300,-1.9321361263637042,-1.1857858035061244,0.8217304831791288,5.149460516977296,5.091533923242823,0.7804648351574347,-0.2040692904249018,-1.543564796447754,-1.37133588578999,-1.2411903018401238,0.15091092990682856,-1.543564796447754,0.0,-0.047891680151224136,0.0
1729161672702016764,-1.8580440643497567,-1.0808546309164928,0.814277072820934,5.130552774000157,5.091017644451088,0.6401119154929377,-0.39903032647077985,-0.5488543510437012,-0.29476182641044546,-2.055249657692531,0.12414869370754222,-0.5488543510437012,0.0,-0.08458603787422181,0.0
1729161672726936080,-1.7807049279760618,-0.9787288392063094,0.8010430927082991,5.121331415224069,5.092597155447303,0.5384172487092521,-0.6698238935289983,0.35114564895629885,0.6050733459775645,-3.334371051022817,0.10470306735344695,0.35114564895629885,0.0,-0.11942128837108612,0.0
1729161672752341713,-1.7000613753927096,-0.8790609776998074,0.7815968502320972,5.14150839074849,5.118072493825935,0.47624682214801567,-0.8946325724982214,1.3257979154586792,1.7422010689346519,-4.4134005839524715,0.09240821476128358,1.3257979154586792,0.0,-0.14168517291545868,0.0
1729161672776862527,-1.6158805882197909,-0.7815225455086776,0.756253531149407,5.161177553349723,5.141788368191778,0.44314269430319336,-1.169540631277056,0.32848843932151794,0.8403312647083329,-5.924787435630165,0.08584780621355377,0.32848843932151794,0.0,-0.15914124250411987,0.0
1729161672802271905,-1.5283678536442808,-0.686327685313551,0.7254987823115127,5.189118536913383,5.168500830217372,0.4462949570810317,-1.2681521153655744,1.3849257230758667,1.9441946626528535,-6.417159683260211,0.08616714663705774,1.3849257230758667,0.0,-0.14752687513828278,0.0
1729161672826955141,-1.437413631325974,-0.5932625021041332,0.6929080651695096,5.220141679990278,5.19935974592343,0.45872752641128256,-1.3332653827241447,0.5849257230758665,1.2927427066593822,-6.859029654060714,0.08812614071640812,0.5849257230758665,0.0,-0.1353905349969864,0.0
1729161672851981789,-1.3433578646448763,-0.5026823142672034,0.658835732038067,5.221370192134367,5.1998805937856405,0.4799374604127262,-1.389824120466815,-0.6120134592056274,0.056446228129139575,-7.270607792931799,0.0922320281187763,-0.6120134592056274,0.0,-0.12226122617721558,0.0
1729161672876965599,-1.2468471166877253,-0.4152226761367514,0.6226090169299896,5.191743582928169,5.169045521774151,0.5017273155354348,-1.5439629996245525,-1.5946407318115234,-0.8161920978821218,-8.097176357084258,0.0969963510833223,-1.5946407318115234,0.0,-0.13893897831439972,0.0
1729161672901941331,-1.1484241776158062,-0.33164045571548073,0.5819442305961917,5.131414167845232,5.106350821826737,0.5360130967754212,-1.7112919395381967,-2.9922005176544193,-1.9619397786466894,-9.01354833384687,0.10498048173348071,-2.9922005176544193,0.0,-0.12305260449647903,0.0
1729161672926890228,-1.0487641249310562,-0.2525538659963289,0.5372365105506949,5.0395404020428485,5.010645984860957,0.5785042374310511,-1.8873843783140607,-4.390638160705565,-3.1761816347360563,-9.899601204680758,0.11538032770260069,-4.390638160705565,0.0,-0.13121384382247925,0.0
1729161672951822142,-0.9484809008832881,-0.1786551622180609,0.4873922941619586,4.9163321401715105,4.881776108883364,0.6273811317475653,-2.0908631244291103,-5.592794418334961,-4.239911195462793,-10.88495776852296,0.1283992814039544,-5.592794418334961,0.0,-0.11687556654214859,0.0
1729161672977245555,-0.848244871146064,-0.1104604523782098,0.4335459568918097,4.777873640263064,4.734810463413677,0.6799981286274946,-2.2024875449831964,-5.517163276672363,-3.9655017789661082,-11.198337823219076,0.14321016376442025,-5.517163276672363,0.0,-0.11087547987699509,0.0
1729161673001854083,-0.7481579150143117,-0.04818096913377018,0.3782046080543467,4.649145487987972,4.5981646120015975,0.7204155040558178,-2.2083803932805233,-5.112379550933838,-3.456764472790641,-10.965284105485452,0.1559161618727122,-5.112379550933838,0.0,-0.09400049114227294,0.0
1729161673026823465,-0.6482582630063283,0.008162125215093173,0.3247135006304271,4.5232632193684275,4.466036938156648,0.7473917000903104,-2.0418302814796854,-4.879919528961182,-3.279775694194071,-9.967162778764772,0.16612716092269617,-4.879919528961182,0.0,-0.07008004188537598,0.0
1729161673052036780,-0.5487596453810935,0.05864550818568362,0.2758166695044341,4.394872594368427,4.3370398617830945,0.7434321480907267,-1.9044710751460177,-5.423545837402344,-3.9279694079969554,-9.186376905737653,0.16980975895016415,-5.423545837402344,0.0,-0.07910152524709702,0.0
1729161673076872672,-0.4500065513751894,0.10312616927514075,0.22940568546508913,4.269551533806296,4.213266103327019,0.7197095016291348,-1.7840572979833045,-4.742913722991943,-3.3871192241984254,-8.339163457571104,0.16906885345464934,-4.742913722991943,0.0,-0.07487770169973373,0.0
1729161673101834219,-0.3521260829892056,0.14165764733710776,0.18501941019238305,4.140071828091123,4.089289168358336,0.6777352199527329,-1.7852360002066956,-4.998850536346437,-3.8216966012988562,-8.125700383188528,0.16396631506432893,-4.998850536346437,0.0,-0.1019270921945572,0.0
1729161673127166472,-0.25532055192821473,0.1741956213839044,0.1404914752668433,4.030073123276208,3.9843674667656015,0.6305668179368867,-1.7597563724447687,-3.8825807571411133,-2.7231527942818623,-7.6314155045701435,0.15663565757258716,-3.8825807571411133,0.0,-0.10615174472332001,0.0
1729161673151873979,-0.15943047485931316,0.20094955793699876,0.09699530931214524,3.9291777472615017,3.890537996349398,0.578785142944576,-1.7555151030871785,-4.17681884765625,-3.1165580696166137,-7.435957800628727,0.14729663848981198,-4.17681884765625,0.0,-0.12480063736438751,0.0
1729161673176877339,-0.06471256819618913,0.22205899861341472,0.053547713636822945,3.8372680156349936,3.803144172523056,0.5339467628040053,-1.6605676274549686,-3.1752846240997314,-2.2539174439873095,-6.784435866915899,0.139139581377342,-3.1752846240997314,0.0,-0.10464134812355042,0.0
1729161673201805463,0.029083939522397562,0.23795163336632486,0.013538306737505886,3.775399683248979,3.747263782880476,0.4807296414957006,-1.555783818536728,-2.574224376678467,-1.7070249278590879,-6.138340957884284,0.12701290083756797,-2.574224376678467,0.0,-0.14164434111118318,0.0
1729161673226759378,0.12206168240427226,0.24872075513658937,-0.025905695879199615,3.7143083241104935,3.691455369576992,0.426674254528788,-1.554958452991552,-1.72365436553955,-1.145284302843239,-5.974093875020743,0.11467791376865587,-1.72365436553955,0.0,-0.126413494348526,0.0
1729161673251772586,0.21426867359275614,0.2548118947564478,-0.06253173177639097,3.6833109118461467,3.663566722249026,0.38683614011497197,-1.3332423681858172,-0.622221052646637,-0.09873438058802908,-4.9904870837408595,0.10478428068252521,-0.622221052646637,0.0,-0.10489030927419662,0.0
1729161673276857319,0.3062389535397696,0.2567568258612914,-0.09337430034979635,3.682298510354741,3.6662309604057097,0.3394930520979825,-1.1490934144831146,0.3825705945491791,0.7728458444540041,-4.1969595065314635,0.09178462920103761,0.3825705945491791,0.0,-0.12260081619024277,0.0
1729161673301755503,0.3985526613339487,0.2548374549092265,-0.11976368527455482,3.711408554357275,3.6978857138781667,0.2948559984569822,-0.9606209857703746,1.786092066764832,1.965185022498129,-3.433081303279675,0.07898988123396719,1.786092066764832,0.0,-0.12353276944160463,0.0
1729161673327102357,0.4918456469014901,0.24933474353139445,-0.14298177926926595,3.767654779905065,3.75744858714244,0.2461926701426079,-0.9270013340654127,2.149406671524048,2.3723984382752947,-3.333010640297704,0.06488947979782672,2.149406671524048,0.0,-0.1469447761774063,0.0
